,id_cryptopunk,bids,for_sale,attribute,amount,amount_dols,date,tipo,tr_type
1423,4378,1,1,Front Beard Dark,129.0,315992.0,2022-01-26,Male,Offered
1424,4378,1,1,VR,129.0,315992.0,2022-01-26,Male,Offered
1425,4378,1,1,Mohawk Dark,129.0,315992.0,2022-01-26,Male,Offered
1426,4391,0,1,Mohawk Dark,83.95,218837.0,2022-01-26,Male,Offered
1427,4391,0,1,Mustache,83.95,218837.0,2022-01-26,Male,Offered
1428,4400,0,1,Cap Forward,250.0,808018.0,2022-01-07,Male,Offered
1429,4400,0,1,3D Glasses,250.0,808018.0,2022-01-07,Male,Offered
1430,4402,0,1,Earring,110.0,269083.0,2022-01-24,Male,Offered
1431,4402,0,1,Handlebars,110.0,269083.0,2022-01-24,Male,Offered
1432,4402,0,1,Peak Spike,110.0,269083.0,2022-01-24,Male,Offered
1433,4407,0,1,Wild Hair,500.0,1980000.0,2021-09-03,Male,Offered
1434,4407,0,1,Shadow Beard,500.0,1980000.0,2021-09-03,Male,Offered
1435,4407,0,1,Big Shades,500.0,1980000.0,2021-09-03,Male,Offered
1436,4410,0,1,Clown Eyes Blue,169.0,636075.0,2022-01-03,Female,Offered
1437,4426,0,1,Goat,137.0,616521.0,2021-11-25,Male,Offered
1438,4426,0,1,Bandana,137.0,616521.0,2021-11-25,Male,Offered
1439,4426,0,1,Big Shades,137.0,616521.0,2021-11-25,Male,Offered
1440,4426,0,1,Mole,137.0,616521.0,2021-11-25,Male,Offered
1441,4432,0,1,Blonde Bob,123.45,322623.0,2022-01-26,Female,Offered
1442,4432,0,1,Horned Rim Glasses,123.45,322623.0,2022-01-26,Female,Offered
1443,4443,1,1,Bandana,80.0,199848.0,2022-01-26,Female,Offered
1444,4443,1,1,Nerd Glasses,80.0,199848.0,2022-01-26,Female,Offered
1445,4444,0,1,Mole,200.0,632712.0,2022-01-07,Male,Offered
1446,4444,0,1,Normal Beard Black,200.0,632712.0,2022-01-07,Male,Offered
1447,4444,0,1,Shaved Head,200.0,632712.0,2022-01-07,Male,Offered
1448,4447,0,1,Goat,249.0,1020000.0,2021-10-21,Male,Offered
1449,4447,0,1,Cap,249.0,1020000.0,2021-10-21,Male,Offered
1450,4458,0,1,Spots,300.0,995775.0,2021-08-23,Male,Offered
1451,4458,0,1,Clown Hair Green,300.0,995775.0,2021-08-23,Male,Offered
1452,4458,0,1,Front Beard,300.0,995775.0,2021-08-23,Male,Offered
1453,4464,0,1,Vape,0.0,0.0,2021-12-22,Ape,Offered
1454,4464,0,1,Eye Mask,0.0,0.0,2021-12-22,Ape,Offered
1455,4464,0,1,Do-rag,0.0,0.0,2021-12-22,Ape,Offered
1456,4468,1,1,Orange Side,190.69,457223.0,2022-01-25,Female,Offered
1457,4468,1,1,Earring,190.69,457223.0,2022-01-25,Female,Offered
1458,4468,1,1,Nerd Glasses,190.69,457223.0,2022-01-25,Female,Offered
1459,4470,0,1,Cap,144.0,563260.0,2021-12-19,Male,Offered
1460,4470,0,1,Shadow Beard,144.0,563260.0,2021-12-19,Male,Offered
1461,4470,0,1,Horned Rim Glasses,144.0,563260.0,2021-12-19,Male,Offered
1462,4478,0,1,Gold Chain,250.0,727713.0,2021-09-25,Male,Offered
1463,4478,0,1,Muttonchops,250.0,727713.0,2021-09-25,Male,Offered
1464,4478,0,1,Mohawk Thin,250.0,727713.0,2021-09-25,Male,Offered
1465,4485,0,1,Horned Rim Glasses,190.0,584269.0,2021-09-20,Female,Offered
1466,4485,0,1,Black Lipstick,190.0,584269.0,2021-09-20,Female,Offered
1467,4485,0,1,Pink With Hat,190.0,584269.0,2021-09-20,Female,Offered
1468,4501,0,1,Cowboy Hat,315.0,1430000.0,2021-11-03,Male,Offered
1469,4501,0,1,Mustache,315.0,1430000.0,2021-11-03,Male,Offered
1470,4516,0,1,Purple Eye Shadow,125.0,510640.0,2021-12-24,Female,Offered
1471,4516,0,1,Knitted Cap,125.0,510640.0,2021-12-24,Female,Offered
1472,4517,0,1,Wild White Hair,185.0,758158.0,2021-12-26,Female,Offered
1473,4517,0,1,Purple Eye Shadow,185.0,758158.0,2021-12-26,Female,Offered
1474,4525,0,1,Black Lipstick,131.99,526693.0,2021-10-27,Female,Offered
1475,4525,0,1,Half Shaved,131.99,526693.0,2021-10-27,Female,Offered
1476,4525,0,1,Pipe,131.99,526693.0,2021-10-27,Female,Offered
1477,4525,0,1,Earring,131.99,526693.0,2021-10-27,Female,Offered
1478,4551,0,1,Hoodie,335.0,832874.0,2022-01-26,Male,Offered
1479,4551,0,1,Goat,335.0,832874.0,2022-01-26,Male,Offered
1480,4551,0,1,VR,335.0,832874.0,2022-01-26,Male,Offered
1481,4553,0,1,Luxurious Beard,900.0,2900000.0,2021-08-28,Male,Offered
1482,4553,0,1,Crazy Hair,900.0,2900000.0,2021-08-28,Male,Offered
1483,4553,0,1,Classic Shades,900.0,2900000.0,2021-08-28,Male,Offered
1484,4567,0,1,Buck Teeth,0.0,0.0,2021-04-20,Male,Offered
1485,4567,0,1,Big Beard,0.0,0.0,2021-04-20,Male,Offered
1486,4567,0,1,Bandana,0.0,0.0,2021-04-20,Male,Offered
1487,4572,1,1,Nerd Glasses,150.0,587108.0,2021-12-17,Male,Offered
1488,4572,1,1,Purple Hair,150.0,587108.0,2021-12-17,Male,Offered
1489,4572,1,1,Frown,150.0,587108.0,2021-12-17,Male,Offered
1490,4572,1,1,Mustache,150.0,587108.0,2021-12-17,Male,Offered
1491,4573,0,1,Clown Eyes Blue,489.0,1650000.0,2021-09-19,Female,Offered
1492,4573,0,1,Frumpy Hair,489.0,1650000.0,2021-09-19,Female,Offered
1493,4576,0,1,Bandana,0.0,0.0,2021-10-16,Male,Offered
1494,4576,0,1,Earring,0.0,0.0,2021-10-16,Male,Offered
1495,4576,0,1,3D Glasses,0.0,0.0,2021-10-16,Male,Offered
1496,4579,0,1,Stringy Hair,500.0,1140000.0,2021-04-20,Female,Offered
1497,4583,0,1,Mole,260.0,1100000.0,2021-11-24,Male,Offered
1498,4583,0,1,Top Hat,260.0,1100000.0,2021-11-24,Male,Offered
1499,4587,0,1,Stringy Hair,100.0,409815.0,2021-12-26,Male,Offered
1500,4587,0,1,Regular Shades,100.0,409815.0,2021-12-26,Male,Offered
1501,4587,0,1,Front Beard,100.0,409815.0,2021-12-26,Male,Offered
1502,4590,0,1,Police Cap,219.0,748998.0,2021-10-04,Male,Offered
1503,4590,0,1,Muttonchops,219.0,748998.0,2021-10-04,Male,Offered
1504,4590,0,1,Pipe,219.0,748998.0,2021-10-04,Male,Offered
1505,4590,0,1,Clown Eyes Blue,219.0,748998.0,2021-10-04,Male,Offered
1506,4590,0,1,Earring,219.0,748998.0,2021-10-04,Male,Offered
1507,4593,0,1,Mohawk Thin,385.0,1220000.0,2021-08-29,Male,Offered
1508,4593,0,1,Clown Nose,385.0,1220000.0,2021-08-29,Male,Offered
1509,4593,0,1,Clown Eyes Green,385.0,1220000.0,2021-08-29,Male,Offered
1510,4594,0,1,Police Cap,149.0,687996.0,2021-11-03,Male,Offered
1511,4594,0,1,Mustache,149.0,687996.0,2021-11-03,Male,Offered
1512,4599,0,1,Wild Hair,190.0,608346.0,2021-08-29,Male,Offered
1513,4599,0,1,Shadow Beard,190.0,608346.0,2021-08-29,Male,Offered
1514,4599,0,1,Big Shades,190.0,608346.0,2021-08-29,Male,Offered
1515,4601,0,1,Normal Beard,245.0,1040000.0,2021-11-18,Male,Offered
1516,4601,0,1,Peak Spike,245.0,1040000.0,2021-11-18,Male,Offered
1517,4601,0,1,Classic Shades,245.0,1040000.0,2021-11-18,Male,Offered
1518,4603,0,1,Cap Forward,0.0,0.0,2021-08-30,Male,Offered
1519,4603,0,1,Earring,0.0,0.0,2021-08-30,Male,Offered
1520,4603,0,1,Big Shades,0.0,0.0,2021-08-30,Male,Offered
1521,4607,0,1,Clown Hair Green,150.0,371845.0,2022-01-25,Male,Offered
1522,4607,0,1,Vape,150.0,371845.0,2022-01-25,Male,Offered
1523,4611,0,1,Cowboy Hat,999.42,3250000.0,2021-08-28,Male,Offered
1524,4611,0,1,Medical Mask,999.42,3250000.0,2021-08-28,Male,Offered
1525,4611,0,1,Big Shades,999.42,3250000.0,2021-08-28,Male,Offered
1526,4612,0,1,Purple Lipstick,418.0,1350000.0,2021-08-28,Female,Offered
1527,4612,0,1,Pilot Helmet,418.0,1350000.0,2021-08-28,Female,Offered
1528,4612,0,1,Earring,418.0,1350000.0,2021-08-28,Female,Offered
1529,4616,0,1,Clown Nose,95.0,234917.0,2022-01-26,Female,Offered
1530,4616,0,1,Blue Eye Shadow,95.0,234917.0,2022-01-26,Female,Offered
1531,4616,0,1,Cap,95.0,234917.0,2022-01-26,Female,Offered
1532,4619,0,1,Orange Side,0.0,0.0,2021-08-28,Female,Offered
1533,4626,0,1,Messy Hair,500.0,2070000.0,2021-10-22,Female,Offered
1534,4626,0,1,Regular Shades,500.0,2070000.0,2021-10-22,Female,Offered
1535,4627,0,1,Welding Goggles,500.0,1620000.0,2021-08-27,Female,Offered
1536,4627,0,1,Clown Hair Green,500.0,1620000.0,2021-08-27,Female,Offered
1537,4635,0,1,Cap Forward,0.0,0.0,2021-12-17,Male,Offered
1538,4635,0,1,Normal Beard,0.0,0.0,2021-12-17,Male,Offered
1539,4635,0,1,Earring,0.0,0.0,2021-12-17,Male,Offered
1540,4635,0,1,Eye Patch,0.0,0.0,2021-12-17,Male,Offered
1541,4654,0,1,Pigtails,200.0,825540.0,2021-11-27,Female,Offered
1542,4654,0,1,Eye Patch,200.0,825540.0,2021-11-27,Female,Offered
1543,4654,0,1,Purple Lipstick,200.0,825540.0,2021-11-27,Female,Offered
1544,4661,0,1,Cap Forward,300.0,968688.0,2021-08-11,Male,Offered
1545,4661,0,1,Eye Mask,300.0,968688.0,2021-08-11,Male,Offered
1546,4680,0,1,Hoodie,700.0,2950000.0,2021-10-25,Male,Offered
1547,4680,0,1,Eye Mask,700.0,2950000.0,2021-10-25,Male,Offered
1548,4680,0,1,Shadow Beard,700.0,2950000.0,2021-10-25,Male,Offered
1549,4680,0,1,Mole,700.0,2950000.0,2021-10-25,Male,Offered
1550,4681,0,1,Crazy Hair,280.0,1330000.0,2021-11-08,Female,Offered
1551,4681,0,1,Medical Mask,280.0,1330000.0,2021-11-08,Female,Offered
1552,4684,0,1,Cigarette,97.18,368881.0,2022-01-03,Male,Offered
1553,4684,0,1,Earring,97.18,368881.0,2022-01-03,Male,Offered
1554,4684,0,1,Shadow Beard,97.18,368881.0,2022-01-03,Male,Offered
1555,4684,0,1,Do-rag,97.18,368881.0,2022-01-03,Male,Offered
1556,4686,0,1,Buck Teeth,199.0,826584.0,2021-12-10,Male,Offered
1557,4686,0,1,Fedora,199.0,826584.0,2021-12-10,Male,Offered
1558,4686,0,1,Cigarette,199.0,826584.0,2021-12-10,Male,Offered
1559,4687,0,1,Vape,177.0,612447.0,2021-09-17,Female,Offered
1560,4687,0,1,Clown Eyes Blue,177.0,612447.0,2021-09-17,Female,Offered
1561,4694,0,1,Smile,299.0,1130000.0,2021-09-01,Male,Offered
1562,4694,0,1,Do-rag,299.0,1130000.0,2021-09-01,Male,Offered
1563,4722,0,1,Hot Lipstick,429.0,1390000.0,2021-08-28,Female,Offered
1564,4722,0,1,Straight Hair,429.0,1390000.0,2021-08-28,Female,Offered
1565,4724,0,1,Spots,339.99,1440000.0,2021-11-19,Male,Offered
1566,4724,0,1,Hoodie,339.99,1440000.0,2021-11-19,Male,Offered
1567,4724,0,1,Earring,339.99,1440000.0,2021-11-19,Male,Offered
1568,4730,0,1,Mohawk,0.0,0.0,2021-08-28,Male,Offered
1569,4730,0,1,Cigarette,0.0,0.0,2021-08-28,Male,Offered
1570,4730,0,1,Big Beard,0.0,0.0,2021-08-28,Male,Offered
1571,4730,0,1,Frown,0.0,0.0,2021-08-28,Male,Offered
1572,4735,0,1,Mole,120.0,451812.0,2022-01-01,Male,Offered
1573,4735,0,1,Smile,120.0,451812.0,2022-01-01,Male,Offered
1574,4735,0,1,Peak Spike,120.0,451812.0,2022-01-01,Male,Offered
1575,4739,1,1,Mohawk Dark,120.0,495205.0,2021-10-21,Male,Offered
1576,4739,1,1,Chinstrap,120.0,495205.0,2021-10-21,Male,Offered
1577,4749,0,1,Frown,129.0,612260.0,2021-11-09,Male,Offered
1578,4749,0,1,Do-rag,129.0,612260.0,2021-11-09,Male,Offered
1579,4749,0,1,Small Shades,129.0,612260.0,2021-11-09,Male,Offered
1580,4754,0,1,Vampire Hair,150.0,483636.0,2022-01-20,Male,Offered
1581,4754,0,1,Chinstrap,150.0,483636.0,2022-01-20,Male,Offered
1582,4777,0,1,Mohawk,115.0,298420.0,2022-01-26,Male,Offered
1583,4777,0,1,Cigarette,115.0,298420.0,2022-01-26,Male,Offered
1584,4777,0,1,Earring,115.0,298420.0,2022-01-26,Male,Offered
1585,4778,0,1,Earring,98.5,414279.0,2021-11-16,Female,Offered
1586,4778,0,1,Clown Eyes Blue,98.5,414279.0,2021-11-16,Female,Offered
1587,4778,0,1,Bandana,98.5,414279.0,2021-11-16,Female,Offered
1588,4780,0,1,Cowboy Hat,441.0,1940000.0,2021-11-21,Male,Offered
1589,4780,0,1,VR,441.0,1940000.0,2021-11-21,Male,Offered
1590,4782,0,1,Wild Hair,89.0,358929.0,2021-12-16,Female,Offered
1591,4782,0,1,Clown Nose,89.0,358929.0,2021-12-16,Female,Offered
1592,4795,0,1,Gold Chain,179.95,470280.0,2022-01-26,Male,Offered
1593,4795,0,1,Wild Hair,179.95,470280.0,2022-01-26,Male,Offered
1594,4798,1,1,Rosy Cheeks,83.33,339250.0,2021-12-26,Female,Offered
1595,4798,1,1,Straight Hair Blonde,83.33,339250.0,2021-12-26,Female,Offered
1596,4807,0,1,Fedora,155.54,536195.0,2021-09-17,Male,Offered
1597,4807,0,1,Frown,155.54,536195.0,2021-09-17,Male,Offered
1598,4807,0,1,Shadow Beard,155.54,536195.0,2021-09-17,Male,Offered
1599,4811,0,1,Shaved Head,200.0,774592.0,2021-09-05,Male,Offered
1600,4811,0,1,Big Shades,200.0,774592.0,2021-09-05,Male,Offered
1601,4816,0,1,Cap Forward,299.0,1080000.0,2022-01-05,Male,Offered
1602,4816,0,1,Goat,299.0,1080000.0,2022-01-05,Male,Offered
1603,4816,0,1,Pipe,299.0,1080000.0,2022-01-05,Male,Offered
1604,4828,0,1,Cap Forward,335.0,1080000.0,2022-01-07,Male,Offered
1605,4828,0,1,VR,335.0,1080000.0,2022-01-07,Male,Offered
1606,4830,0,1,Wild Hair,0.0,0.0,2022-01-25,Zombie,Offered
1607,4830,0,1,Classic Shades,0.0,0.0,2022-01-25,Zombie,Offered
1608,4830,0,1,Medical Mask,0.0,0.0,2022-01-25,Zombie,Offered
1609,4833,1,1,Classic Shades,117.0,459849.0,2021-12-28,Female,Offered
1610,4833,1,1,Hot Lipstick,117.0,459849.0,2021-12-28,Female,Offered
1611,4833,1,1,Dark Hair,117.0,459849.0,2021-12-28,Female,Offered
1612,4847,0,1,Smile,148.99,363264.0,2022-01-25,Male,Offered
1613,4847,0,1,Earring,148.99,363264.0,2022-01-25,Male,Offered
1614,4847,0,1,Crazy Hair,148.99,363264.0,2022-01-25,Male,Offered
1615,4847,0,1,Shadow Beard,148.99,363264.0,2022-01-25,Male,Offered
